"Dummy ID","Gender","Minority Status","Residency","State","County Description","Zip 3","Nation Description","Residence Hall","Division","Cognate Area"
"3.0238873E7","F","Domestic Nonminority","N","IL","Cook County^ IL","606","","","EA",""
"3.0587546E7","M","Domestic Minority","N","IN","Cass County^ IN","469","","Y","EA",""
"3.0110277E7","F","Domestic Nonminority","R","OH","Darke County^ OH","453","","Y","BU",""
"3.0202473E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","440","","Y","AS","Natural Sciences"
"3.040396E7","M","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","AP",""
"2.9970267E7","F","Domestic Minority","R","OH","Franklin County^ OH","432","Israel","Y","AS","Social Sciences"
"3.0137252E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0111603E7","F","Domestic Nonminority","N","KY","Jefferson County^ KY","402","","Y","FA",""
"3.0133066E7","M","Domestic Nonminority","N","MD","Howard County^ MD","210","","Y","AP",""
"3.0239016E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Social Sciences"
"3.0264457E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","EA",""
"3.0127151E7","F","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0390791E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0350985E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","Social Sciences"
"3.0181491E7","M","Domestic Nonminority","R","OH","Lucas County^ OH","436","","Y","BU",""
"3.0194595E7","M","Domestic Nonminority","N","GA","Cobb County^ GA","300","","Y","AP",""
"3.0239172E7","F","Domestic Minority","R","OH","Butler County^ OH","450","","Y","AS","Humanities"
"3.0145936E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","431","","Y","AS","Social Sciences"
"3.011965E7","M","Domestic Nonminority","N","MI","Wayne County^ MI","481","","Y","BU",""
"3.0346292E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","AS","Social Sciences"
"3.0190422E7","F","Domestic Nonminority","N","NY","Westchester County^ NY","105","","Y","AS","Social Sciences"
"3.0354612E7","F","Domestic Nonminority","N","NJ","Union County^ NJ","070","","Y","EA",""
"2.9964794E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","AS","Natural Sciences"
"3.0112292E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0207205E7","F","Domestic Nonminority","R","OH","Putnam County^ OH","458","","Y","AS","Social Sciences"
"3.0255227E7","F","Domestic Nonminority","N","MD","Montgomery County^ MD","208","","Y","AS","Humanities"
"3.0095535E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","AP",""
"3.0390609E7","M","Domestic Nonminority","N","CA","San Mateo County^ CA","940","","Y","BU",""
"3.041007E7","M","Domestic Minority","N","IL","Saint Clair County^ IL","622","","Y","EA",""
"3.0216461E7","F","Domestic Nonminority","R","OH","Darke County^ OH","453","","Y","AP",""
"3.0200991E7","F","Domestic Nonminority","N","NY","Nassau County^ NY","117","","Y","AS","University Studies"
"3.0249325E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","","AS","University Studies"
"3.0138279E7","M","Domestic Nonminority","R","OH","Henry County^ OH","435","","Y","AP",""
"3.0130323E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","601","","Y","BU",""
"3.0288676E7","M","Domestic Nonminority","R","OH","Summit County^ OH","446","","Y","BU",""
"3.0119078E7","F","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","BU",""
"3.0280148E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.0293213E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0132442E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AP",""
"3.0094235E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0139267E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0255747E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","AS","Natural Sciences"
"3.0306395E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Humanities"
"3.0210065E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","University Studies"
"3.0238028E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0342054E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.012927E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","BU",""
"3.0357251E7","M","Domestic Nonminority","R","OH","Hardin County^ OH","433","","Y","AS","Natural Sciences"
"3.0177604E7","M","Domestic Nonminority","N","IN","Bartholomew County^ IN","472","","Y","AS","University Studies"
"3.0117323E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.0369133E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0300116E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0213432E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Social Sciences"
"2.9963364E7","M","Domestic Minority","R","OH","Lucas County^ OH","436","","Y","FA",""
"3.0296333E7","M","Domestic Nonminority","R","OH","Summit County^ OH","440","","Y","BU",""
"3.0227069E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","EA",""
"3.0377817E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","601","","Y","AP",""
"3.0368821E7","M","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0211365E7","F","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","AS","Natural Sciences"
"3.0342782E7","M","Domestic Nonminority","R","OH","Ottawa County^ OH","434","","Y","AS","University Studies"
"3.021104E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0365623E7","M","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","AP",""
"3.0473549E7","F","Domestic Minority","N","","","518","","Y","AS","University Studies"
"3.0162108E7","F","Domestic Nonminority","N","IN","Marion County^ IN","462","","Y","AS","Natural Sciences"
"3.0280369E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0217176E7","F","Domestic Nonminority","N","CT","Fairfield County^ CT","069","","Y","AS","University Studies"
"2.9965483E7","F","Domestic Nonminority","R","OH","Huron County^ OH","448","","Y","AS","Social Sciences"
"3.0198092E7","F","Domestic Nonminority","N","IN","St Joseph County^ IN","465","","Y","AS","Social Sciences"
"3.0328716E7","M","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","BU",""
"3.0489591E7","M","Domestic Minority","R","OH","Fairfield County^ OH","431","","Y","AP",""
"3.0150889E7","F","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","AS","Natural Sciences"
"3.021663E7","M","Domestic Nonminority","N","NY","Nassau County^ NY","115","","Y","AS","University Studies"
"2.9963351E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0364856E7","M","Domestic Nonminority","R","OH","Union County^ OH","430","","Y","AS","Humanities"
"3.0262065E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.014916E7","M","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","AS","Natural Sciences"
"3.0171494E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AS","Natural Sciences"
"3.0115893E7","F","Domestic Nonminority","N","WI","Ozaukee County^ WI","530","","Y","BU",""
"3.0120664E7","F","Domestic Nonminority","N","IN","Boone County^ IN","460","","Y","EA",""
"3.0287259E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","","EA",""
"3.0348372E7","M","Domestic Nonminority","N","DC","District Of Colu","200","","Y","AS","University Studies"
"3.0317575E7","F","Domestic Nonminority","N","MD","Montgomery County^ MD","209","","Y","EA",""
"3.0296983E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","BU",""
"3.017061E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0132468E7","F","Domestic Nonminority","N","TN","Williamson County^ TN","370","","Y","AP",""
"3.0220686E7","F","Domestic Minority","N","IL","Du Page County^ IL","605","","Y","AP",""
"3.0193334E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","University Studies"
"3.0195219E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.019323E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0301858E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","EA",""
"3.0107638E7","M","Domestic Minority","N","NJ","Essex County^ NJ","070","","Y","AS","University Studies"
"3.0246296E7","F","Domestic Nonminority","N","NY","Erie County^ NY","140","","Y","AS","Natural Sciences"
"3.0298504E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0278939E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","FA",""
"3.0101645E7","F","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","Natural Sciences"
"3.0236845E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","BU",""
"3.0351206E7","F","Domestic Nonminority","R","OH","Coshocton County^ OH","438","","Y","AS","Natural Sciences"
"3.0567149E7","M","Domestic Minority","N","NC","Mecklenburg County^ NC","282","","Y","AS","Natural Sciences"
"3.0369185E7","F","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","FA",""
"3.0355678E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","Natural Sciences"
"3.0405975E7","F","Domestic Minority","R","OH","Summit County^ OH","443","","Y","AP",""
"3.0232828E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","BU",""
"3.014448E7","M","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AS","University Studies"
"3.0405494E7","F","Domestic Nonminority","N","GA","Fulton County^ GA","303","","Y","AS","Social Sciences"
"3.0280967E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0236559E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0226614E7","F","Domestic Nonminority","N","IN","Union County^ IN","473","","Y","AS","Natural Sciences"
"3.0225106E7","F","Domestic Minority","R","OH","Clermont County^ OH","452","","Y","AS","Natural Sciences"
"3.0427321E7","M","International","I","",""," ","China","Y","AS","Natural Sciences"
"3.0108288E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0137122E7","F","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","AS","Natural Sciences"
"3.0187562E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0238522E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","AP",""
"3.0127632E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Social Sciences"
"3.0258295E7","F","Domestic Minority","R","OH","Fairfield County^ OH","430","","Y","AS","Social Sciences"
"3.0277691E7","M","Domestic Nonminority","N","NJ","Monmouth County^ NJ","077","","Y","AP",""
"3.0497456E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AP",""
"3.019817E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0155192E7","F","Domestic Minority","R","OH","Summit County^ OH","443","","Y","FA",""
"3.0287701E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","EA",""
"3.032973E7","F","Domestic Nonminority","R","OH","Summit County^ OH","447","","Y","AS","Natural Sciences"
"3.0357602E7","M","Domestic Nonminority","N","NY","Monroe County^ NY","146","","Y","AP",""
"2.9380574E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","FA",""
"3.0274168E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","EA",""
"3.0232932E7","M","Domestic Nonminority","N","NC","Mecklenburg County^ NC","282","","Y","AS","Social Sciences"
"3.0395185E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","FA",""
"3.0415504E7","F","International","I","",""," ","China","Y","AS","University Studies"
"2.9964196E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.0400268E7","F","Domestic Nonminority","R","OH","Stark County^ OH","447","","Y","AP",""
"3.0355834E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.014149E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0422225E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0276976E7","F","Domestic Nonminority","R","OH","Fairfield County^ OH","431","","Y","EA",""
"3.0209129E7","F","Domestic Nonminority","N","NJ","Bergen County^ NJ","074","","Y","FA",""
"3.0295072E7","M","Domestic Minority","N","CT","Fairfield County^ CT","068","","Y","AS","Social Sciences"
"3.0347605E7","F","Domestic Nonminority","R","OH","Erie County^ OH","448","","Y","EA",""
"3.0367612E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","431","","Y","AS","Natural Sciences"
"3.0348671E7","M","Domestic Nonminority","R","OH","Greene County^ OH","453","","Y","AS","Social Sciences"
"3.0252757E7","M","Domestic Minority","N","CA","Los Angeles County^ CA","","","Y","AP",""
"3.0255825E7","F","Domestic Minority","N","TX","Collin County^ TX","750","","Y","AS","Social Sciences"
"3.0252185E7","M","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","BU",""
"2.9361646E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Natural Sciences"
"3.0202993E7","F","Domestic Minority","R","OH","Franklin County^ OH","432","","Y","EA",""
"3.0247323E7","F","Domestic Minority","N","IN","Ripley County^ IN","470","","Y","AS","Humanities"
"3.0164357E7","F","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","BU",""
"3.0487446E7","F","Domestic Nonminority","N","KY","Fayette County^ KY","405","","Y","FA",""
"3.0200614E7","F","Domestic Nonminority","R","OH","Warren County^ OH","451","","Y","AS","Natural Sciences"
"3.0283801E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0389387E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0170753E7","F","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","EA",""
"3.0128321E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","FA",""
"3.0176226E7","F","Domestic Nonminority","R","KY","Henry County^ KY","400","","Y","AS","Humanities"
"3.0236754E7","M","Domestic Nonminority","R","OH","Scioto County^ OH","","","Y","AS","Natural Sciences"
"3.0240927E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AP",""
"3.038212E7","M","Domestic Minority","R","OH","Licking County^ OH","430","","Y","AS","Natural Sciences"
"2.9963013E7","F","Domestic Nonminority","N","IL","McHenry County^ IL","600","","Y","AS","Social Sciences"
"3.0398227E7","F","Domestic Nonminority","N","IL","McHenry County^ IL","600","","Y","AS","Natural Sciences"
"3.0350803E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AS","University Studies"
"3.0194543E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.0307539E7","F","Domestic Nonminority","N","MD","Baltimore County^ MD","210","","Y","AS","Social Sciences"
"3.0278822E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","FA",""
"3.0133248E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0134626E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Social Sciences"
"3.0407886E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","FA",""
"3.0169089E7","M","Domestic Nonminority","N","CO","Douglas County^ CO","801","","Y","AP",""
"3.0142803E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0213276E7","F","Domestic Minority","R","OH","Lucas County^ OH","435","","Y","AS","University Studies"
"3.029008E7","F","Domestic Nonminority","N","GA","Fulton County^ GA","303","","Y","AS","University Studies"
